id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29433096,Very nice large flat with for cat lovers,3170793,Charlotte,,Bruxelles,50.84226,4.34609,Entire home/apt,88,4,81,2020-03-16,2.47,2,50
29445291,Les Chambres de l'Architecte,63874449,Frederic,,Uccle,50.80748,4.34344,Private room,75,2,22,2020-02-25,0.69,1,88
29456322,Cosy apartment fully equipped with love,3392546,Maddalena,,Molenbeek-Saint-Jean,50.86595,4.34133,Entire home/apt,55,1,32,2019-06-16,1.08,1,245
29459596,"Villa du Marteau
In the heart of Europe!",6302801,Franz-Laurent,,Saint-Josse-ten-Noode,50.84837,4.37338,Private room,80,2,3,2019-12-08,0.15,1,89
29478287,Single room with private shower,22906776,Pin & Fe,,Bruxelles,50.87637,4.3427,Private room,22,1,170,2020-03-06,5.13,1,175
29482247,stanza  anche brevi  periodi,220667156,Salvo,,Jette,50.87486,4.32374,Private room,20,15,0,,,1,365
29486553,Chambre 2 personnes confort à Etterbeek,31803405,Séverine,,Etterbeek,50.8289,4.39829,Private room,49,1,14,2019-05-08,0.43,1,88
29498171,"Nice apartment in a calm,beautiful and wel located",1436707,Sarah,,Ixelles,50.82736,4.36669,Entire home/apt,79,1,29,2019-07-21,0.88,1,16
29499866,Charmant appartement à l'orée du bois,222164507,Le Roseau,,Uccle,50.78633,4.33376,Entire home/apt,200,2,0,,,1,90
29514365,Top-floor apartment in Ixelles/Elsene,696192,Carlo,,Ixelles,50.8332,4.36802,Entire home/apt,75,3,8,2019-12-30,0.26,1,0
29515106,Room with balcony in trendy area _R4,3971483,Tim & Ben,,Bruxelles,50.85374,4.34606,Private room,120,1,0,,,11,90
29525242,Studio Ypres centrum Brussels,8643140,Marie,,Bruxelles,50.85454,4.34726,Entire home/apt,85,2,50,2019-05-12,1.52,1,180
29527034,Josse Goffin,208276525,Amélie,,Berchem-Sainte-Agathe,50.86663,4.30662,Entire home/apt,35,60,7,2018-12-16,0.22,1,83
29536361,Sublime appartement au centre de Bruxelles,43108329,Arnaud Et Kadija,,Bruxelles,50.85381,4.34823,Entire home/apt,55,1,154,2020-01-26,4.68,2,279
29536807,Nice 2 bedrooms appartment in Brussels (100m²),29140245,Julien,,Schaerbeek,50.85943,4.39906,Entire home/apt,80,21,0,,,1,0
29560694,Amorino - Splendido bilo nel cuore del quart. EU,5056483,Halldis Apartments & Villas,,Bruxelles,50.84492,4.38621,Entire home/apt,10,1,8,2020-01-17,0.25,10,0
29562409,Your own self-service Bed and Breakfast,4388062,George,,Ixelles,50.83835,4.36592,Private room,270,1,4,2021-05-30,0.31,4,63
29583605,Appartement neuf proche de Louise / Stephanie,13722638,Tali,,Saint-Gilles,50.82704,4.35473,Entire home/apt,40,60,1,2018-12-17,0.03,4,365
29624443,Albert Molière : grande chambre double avec balcon,164783065,Paul,,Forest,50.81755,4.34655,Hotel room,122,1,3,2020-09-06,0.29,5,352
29624818,Albert Molière : grande chambre double,164783065,Paul,,Forest,50.81755,4.34655,Hotel room,112,1,2,2020-08-14,0.16,5,335
29625642,Bright apartment in the citycenter of Brussels,222859699,Delphine,,Bruxelles,50.84849,4.3674,Private room,95,3,1,2019-03-22,0.04,1,180
29625700,Albert Moliere : chambre single côté jardin,164783065,Paul,,Forest,50.81755,4.34655,Hotel room,102,1,0,,,5,348
29626679,Albert Moliere : small doube room,164783065,Paul,,Forest,50.81755,4.34655,Hotel room,112,1,0,,,5,347
29628134,Double room with garden view,164783065,Paul,,Forest,50.81755,4.34655,Hotel room,112,1,0,,,5,339
29644357,GP3 - Studio 3,79226751,Christian,,Bruxelles,50.84837,4.35304,Entire home/apt,41,1,8,2019-12-24,0.28,13,9
29673767,Brussels Home with a view,43253610,Elena,,Bruxelles,50.90307,4.38742,Private room,29,60,7,2018-11-18,0.26,1,80
29680376,Charming bedroom with private shower by the centre,6844009,Elise,,Saint-Gilles,50.82909,4.34356,Private room,30,3,9,2018-11-30,0.27,1,9
29685167,Bold Colors Vintage '50s Home for Big Groups in Bxl Center,59131078,David,,Bruxelles,50.84866,4.35647,Entire home/apt,248,1,72,2020-03-01,2.32,1,322
29694953,1 chambre à Uccle frontière Ixelles,94311852,Patricia,,Uccle,50.81294,4.36269,Private room,50,1,18,2019-09-05,0.56,1,178
29706899,Urban Suites Brussels Schuman,95073827,Urban Suites,,Etterbeek,50.83874,4.38281,Entire home/apt,60,1,3,2019-04-10,0.46,7,167
29709826,Beatiful center apartment of Brussels 4 floor,47825254,Yuxin,,Forest,50.81596,4.34244,Entire home/apt,58,1,91,2019-09-19,2.96,1,21
29723944,hôtel le centenaire Brussels expo,1705823,Le Centenaire,,Bruxelles,50.88963,4.34558,Private room,65,1,0,,,2,0
29731650,Magnifique Studio au coeur de la Grande place,220796737,Ouss,,Bruxelles,50.84812,4.35363,Entire home/apt,123,1,112,2020-02-16,3.43,1,345
29732104,"Brussels DNA - bright, calm & spacious duplex",422756,Maelle,,Schaerbeek,50.85704,4.38044,Entire home/apt,60,2,31,2019-07-03,0.99,1,24
29734403,Midi Station Apart wifi,164442705,Rob,,Bruxelles,50.84176,4.34063,Entire home/apt,590,90,0,,,4,365
29753048,Charming house in Brussels,8099899,Charlotte,,Watermael-Boitsfort,50.81078,4.39798,Entire home/apt,80,40,0,,,1,83
29758405,"Appartment ""Art Moderne Chatelaîn-Louise""",220493940,Art,,Ixelles,50.82044,4.35996,Entire home/apt,64,1,55,2018-12-10,1.68,1,193
29774532,Splendide appartement avec jardin à 15' du centre.,220257410,Carine,,Anderlecht,50.83415,4.30561,Entire home/apt,85,2,129,2019-12-20,3.99,1,163
29777281,Private duplex in maison de maître,1183993,Sarah,,Watermael-Boitsfort,50.80779,4.3982,Private room,34,2,44,2021-01-04,1.43,2,0
29794962,"Rez-de-jardin 70m², ideal for your business trips!",38058171,Isabelle,,Schaerbeek,50.87255,4.38828,Entire home/apt,75,3,6,2019-09-25,0.23,1,177
29803362,G1. Cosy apartment in Central Brussels,4894156,Maria Cecilia,,Etterbeek,50.83333,4.38986,Entire home/apt,50,3,6,2021-05-18,0.19,7,286
29815667,"Brand new, high end flat in trendy Dansaert  area",49248626,Charlotte,,Bruxelles,50.8499,4.34044,Entire home/apt,46,85,88,2019-10-17,2.87,1,184
29816336,New stylish apartment in Brussels (Apt 1),142178605,Jean-Luc,,Bruxelles,50.82844,4.36086,Entire home/apt,230,1,24,2020-08-09,1.10,6,348
29817822,"Nice location, cosy studio.",19293722,Pauline Et Elliot,,Bruxelles,50.82617,4.36414,Entire home/apt,44,5,36,2019-10-24,1.14,61,85
29819955,AMAZING FLAT (150m2) in the heart of Brussels,224311854,Fernando,,Bruxelles,50.84116,4.34779,Private room,46,1,46,2019-02-24,1.43,1,0
29826412,"Room only for girls
Maximum stay 10 days please",199675742,Asmaa,,Schaerbeek,50.8501,4.39861,Entire home/apt,30,1,37,2020-02-26,1.28,1,122
29828728,Luminous apartment nearby EU district,43997693,Burcu,,Woluwe-Saint-Lambert,50.84754,4.41191,Entire home/apt,70,2,15,2020-03-08,0.73,1,34
29840436,studio 2 (junior suite avec canapé lit),11174748,Daniel,,Bruxelles,50.85168,4.34616,Entire home/apt,75,1,1,2021-04-30,0.39,4,357
29843270,Florya Studio Woluwe,222211246,Karimeldin,,Woluwe-Saint-Lambert,50.84263,4.40556,Entire home/apt,80,7,76,2020-08-30,2.45,1,201
29866530,Charming appartment next to public transports,38760083,Tamara,,Forest,50.81972,4.34393,Entire home/apt,55,2,13,2019-09-28,0.42,1,122
29866944,Modern and central studio (Toison d'Or - Ixelles),204250507,Charles,,Ixelles,50.83577,4.35981,Entire home/apt,70,4,40,2019-11-05,1.30,1,36
29874936,Studio avec vue sur la place sainte Catherine,20060045,Samy,,Bruxelles,50.85005,4.34747,Entire home/apt,59,1,256,2020-11-04,7.91,6,351
29905215,Chambre coup de cœur pour voyageur(s) raffiné(s).,191938025,Jerome,,Saint-Gilles,50.8268,4.34295,Private room,59,2,2,2019-09-21,0.09,1,87
29914719,Dans un bel immeuble en plein cœur de Bruxelle,15984646,Anwar,,Bruxelles,50.84421,4.34739,Entire home/apt,300,2,8,2019-03-17,0.25,6,364
29922226,Nice double bed room in the center with BREAKFAST,224978488,Gosia,,Bruxelles,50.86141,4.35088,Private room,45,1,25,2020-03-15,0.80,1,89
29926685,Atomium View,216855080,Heike,,Bruxelles,50.88702,4.34122,Private room,35,2,7,2019-09-26,0.31,3,1
29937344,Cosy duplex near EU institutions.,176809405,Nathan,,Schaerbeek,50.84761,4.3925,Entire home/apt,85,7,108,2021-06-12,3.36,1,326
29937425,"Brussels, Le comme chez soi free parking included",19428129,Ross,,Koekelberg,50.85868,4.33388,Entire home/apt,89,2,173,2020-03-01,5.42,1,128
29974453,"Charming, spacious apartment in Brussels center",14204197,Yoko,,Bruxelles,50.85532,4.35375,Entire home/apt,58,2,13,2019-01-30,0.42,1,96
30009234,Bright Duplex in the Heart of Chatelain w/ Terrace,8702491,Martin,,Saint-Gilles,50.82388,4.35564,Entire home/apt,85,14,4,2020-01-06,0.17,1,69
30029249,Full Light Loft Brussels - WIELS,6988063,Christophe,,Forest,50.82539,4.32646,Entire home/apt,30,25,4,2020-10-27,0.19,1,123
30030538,Cosy yellow,5702968,Nara,,Bruxelles,50.87947,4.35021,Entire home/apt,40,3,103,2020-12-24,3.27,1,38
30043035,Luxury Residence Bruxelles -Midi (APP1),24356133,Maria,,Anderlecht,50.84121,4.33645,Entire home/apt,479,1,17,2019-03-31,0.55,5,360
30059435,Belle maison familiale à Bruxelles,17750332,Laurent,,Schaerbeek,50.84967,4.39817,Entire home/apt,250,3,8,2020-08-23,0.26,1,92
30075053,Charming apartment in a Brussels Hôtel de Maître,8378106,Natacha,,Uccle,50.81213,4.36313,Entire home/apt,66,1,124,2021-01-04,3.92,1,148
30095704,The Old Brewery Townhouse II,190772632,Linda,,Bruxelles,50.82389,4.36806,Entire home/apt,120,1,19,2019-10-19,0.64,1,365
30098125,Coeur Sablon 1,226151449,Grégory,,Bruxelles,50.83981,4.35479,Hotel room,132,2,3,2019-09-17,0.09,4,337
30098685,Coeur Sablon 2,226151449,Grégory,,Bruxelles,50.83981,4.35479,Hotel room,132,2,3,2020-07-26,0.09,4,338
30098754,Coeur Sablon 3,226151449,Grégory,,Bruxelles,50.83981,4.35479,Hotel room,132,2,3,2021-06-27,0.10,4,347
30098808,Maison de charme au coeur du Sablon,226151449,Grégory,,Bruxelles,50.83981,4.35479,Entire home/apt,532,2,22,2019-10-11,0.70,4,328
30099389,Spacious Room with Private Bathroom in a cityhouse,43061041,Theo,,Saint-Gilles,50.83039,4.3419,Private room,42,5,19,2019-09-01,0.63,2,89
30110360,Luxury Residence Bruxelles -Midi (APP2),24356133,Maria,,Anderlecht,50.84174,4.33753,Entire home/apt,430,1,15,2019-11-03,0.51,5,362
30118478,Best flat in the heart of BXL,226308023,Alex,,Bruxelles,50.83852,4.35164,Entire home/apt,85,364,57,2019-07-31,1.77,1,365
30123678,"Central, lumineux et moderne. 78m2 Free Wifi!!!",43773586,Daniel,,Saint-Gilles,50.82614,4.34273,Entire home/apt,60,3,87,2019-09-25,2.80,4,57
30137404,"Duplex cosy, lumineux et calme proche du centre",98580223,Sarah-Lise,,Forest,50.81814,4.32869,Entire home/apt,78,2,5,2019-04-14,0.16,1,315
30151259,Chez Metin&Sabrina,226350727,Sabrina,,Jette,50.87736,4.33316,Entire home/apt,55,30,35,2019-12-31,1.11,1,131
30153268,Loft en plein coeur de Bruxelles,48712693,Mike,,Bruxelles,50.84553,4.34789,Entire home/apt,75,1,19,2020-08-03,1.47,1,162
30190142,Cosy apartment overlooking the Canal,35315324,Gaetano,,Molenbeek-Saint-Jean,50.85715,4.34314,Private room,55,2,6,2019-10-07,0.19,1,48
30191767,Le 37,22793323,Laurent,,Forest,50.81593,4.32497,Entire home/apt,74,3,11,2021-05-09,0.36,3,29
30199559,Nice room next to metro station and shops,229730939,Jalil,,Auderghem,50.81511,4.41871,Private room,40,2,16,2020-01-01,0.51,2,1
30260292,Appartement moderne à 5 min de la gare du Midi,203761762,Hicham,,Anderlecht,50.84095,4.33755,Entire home/apt,89,2,54,2020-03-17,1.69,1,0
30260741,"Chambre ,cuisine et sdb prive",102235813,Magdalena,,Ganshoren,50.87291,4.321,Private room,45,2,27,2019-10-05,0.96,2,336
30285387,Home Sweet Home Brussels center-2 bedrooms apart,2071643,Flori,,Bruxelles,50.8543,4.35365,Entire home/apt,76,1,156,2020-02-28,4.90,3,321
30287914,Kot à Erasme,227479546,Ammar,,Anderlecht,50.8154,4.26775,Private room,17,6,1,2018-12-31,0.03,1,279
30288353,Fully furished flat,48305343,Roger,,Ixelles,50.83043,4.37558,Entire home/apt,17,170,0,,,13,347
30304732,Cosy and Luminous Flat in Bruxelles Saint-Gilles.,19618460,César,,Ixelles,50.82915,4.35881,Entire home/apt,44,4,15,2020-09-01,0.57,1,15
30308847,Between Grand'Place and Manneken Pis,5550282,Adri,,Bruxelles,50.84546,4.35155,Entire home/apt,197,2,39,2020-01-05,1.45,1,211
30311844,Chambre avec salle de bains wc et salon privés,24444714,Cedric,,Ixelles,50.83598,4.37009,Private room,84,3,5,2020-01-02,0.21,37,365
30333731,Charming Apartment in Brussels Center,16856700,Thierry,,Bruxelles,50.8482,4.36785,Entire home/apt,75,2,9,2019-04-20,0.31,1,0
30361832,Art & Vintage 3 BR-suite (sleep up to 5),5360077,Art & Vintage,,Saint-Gilles,50.82666,4.35401,Entire home/apt,70,2,24,2019-07-07,0.75,3,215
30363861,La maison du Parc,34272050,Camille,,Forest,50.81356,4.33241,Private room,35,7,0,,,1,89
30366912,Mont des Arts - Le Coudenberg Ouest,160582713,Florence,,Bruxelles,50.8442,4.35966,Entire home/apt,59,2,81,2020-02-21,2.57,4,40
30414785,bright spacious apartment near European institutions,159067192,Bookiply,,Schaerbeek,50.85795,4.37963,Entire home/apt,71,1,1,2021-05-26,0.61,1,364
30422432,Cosi petit appart,204446997,Audrey,,Saint-Gilles,50.83348,4.3509,Entire home/apt,55,2,16,2019-09-19,0.50,1,363
30435072,Cozy and spacious apart easily accessible,62892295,Karima,,Anderlecht,50.82635,4.2834,Entire home/apt,56,2,12,2021-07-03,1.19,1,325
30435613,Brussels Midi - Room Hive,104994360,Rayane,,Saint-Gilles,50.83986,4.33891,Private room,50,1,37,2019-08-02,1.17,6,0
30436054,"***** 4-bedrooms Triplex, Lux in Bxl, Offers 4 U *",5364948,Jonas,,Bruxelles,50.84033,4.36056,Entire home/apt,182,1,84,2020-01-12,2.80,1,308
30436663,Penthouse of 155 m^2 with panoramic view 360°,3522590,Gabriele,,Woluwe-Saint-Lambert,50.83907,4.41371,Entire home/apt,75,91,0,,,1,90
30437287,Great private flat next to Jourdan/EU Center,19435520,Barbara And Alex,,Etterbeek,50.83872,4.38356,Entire home/apt,55,2,61,2021-06-06,2.05,12,84
30441821,Sunny Brussels (luminous) & Grand Place (centric),76896066,Sunny Studio! & Terrace,,Bruxelles,50.85024,4.34848,Entire home/apt,99,2,39,2019-09-16,1.44,1,0
30457931,Brussels-Midi- Room Bee,104994360,Rayane,,Saint-Gilles,50.83913,4.33917,Private room,49,1,41,2019-07-12,1.31,6,0
30468421,Flat Flagey,21435220,Alyssa,,Ixelles,50.82849,4.37926,Private room,60,2,2,2019-03-18,0.06,1,179
30470133,Brussels Midi - Room Maya,104994360,Rayane,,Anderlecht,50.84039,4.33891,Private room,49,1,16,2019-05-07,0.51,6,0
30493708,Chambre lumineuse dans un cartier calme.,192055836,Lati,,Anderlecht,50.84012,4.30291,Private room,19,2,1,2021-06-21,1,2,354
30495899,Private room in a nice historical street,209888015,Thomas,,Uccle,50.78427,4.32503,Private room,38,2,75,2019-09-01,2.37,1,70
30497907,"""Fin de Siècle""",228552550,Herman,,Bruxelles,50.82825,4.36227,Entire home/apt,76,2,82,2019-12-23,2.65,1,0
30502229,Cosy apartment in the very heart of Brussels,11928497,Benoit,,Bruxelles,50.84858,4.34145,Entire home/apt,62,2,41,2019-09-15,1.32,1,0
30517390,studio au centre du quartier européen,24444714,Cedric,,Ixelles,50.83331,4.37342,Entire home/apt,42,2,8,2020-04-07,0.45,37,365
